,par,sst,eastward_wind,northward_wind
2007-06-23,,10.734792,-0.2868513,0.6748884
2007-06-24,,11.444354,-0.6273926,-0.57561386
2007-06-25,43.343243,11.450873,-5.9652624,-3.347733
2007-06-26,,11.206526,-7.071205,-2.4378767
2007-06-27,,10.981743,-5.7524133,-2.3839285
2007-06-28,,10.816963,-1.0723703,-0.562786
2007-06-29,,10.437398,0.7128209,-2.7942035
2007-06-30,,10.567833,-0.5481515,-2.9860492
2007-07-01,,10.516093,-2.758252,1.407387
2007-07-02,,10.620005,-2.1995676,0.03094308
2007-07-03,40.857338,11.194356,-1.899135,0.9229422
2007-07-04,,11.445661,-2.1768136,-0.059779577
2007-07-05,,11.730441,-6.361886,-2.565046
2007-07-06,,11.407831,-7.9790945,-3.147182
2007-07-07,,11.133053,-9.619141,-2.3838937
2007-07-08,,11.455221,-7.757687,-0.70678014
2007-07-09,,11.602182,-5.950614,0.1742606
2007-07-10,,11.946095,-6.603746,-0.633245
2007-07-11,51.371716,11.952176,-1.5873466,1.1900809
2007-07-12,,11.969573,-5.946052,-3.183524
2007-07-13,,11.620006,-5.865897,0.5228795
2007-07-14,,12.033047,0.42878768,1.5193568
2007-07-15,,12.147396,-2.4574218,-0.8516183
2007-07-16,,12.133919,0.8594517,-2.6034458
2007-07-17,,12.097832,-1.1370815,-1.6155692
2007-07-18,,12.011742,-4.0880303,-4.665604
2007-07-19,34.774677,11.968263,2.8514926,-4.9053574
2007-07-20,,11.889136,6.113518,2.6584263
2007-07-21,,11.776963,8.221149,1.3336077
2007-07-22,,11.499133,7.0380373,-0.9896624
2007-07-23,,11.354352,-1.4607283,-1.2844588
2007-07-24,,11.22957,-5.30369,-3.1058385
2007-07-25,,11.119574,-5.5342565,-4.399651
2007-07-26,,11.195224,-3.8726144,0.73873466
2007-07-27,26.483168,11.418702,0.028257534,-0.18680246
2007-07-28,,11.727835,-3.5020647,-0.5089286
2007-07-29,,12.278266,-2.6907506,2.0296247
2007-07-30,,12.519575,-1.6427804,1.9804758
2007-07-31,,12.800009,-2.5589635,1.2875419
2007-08-01,,13.63131,-4.045996,0.32382116
2007-08-02,,13.830004,0.78947407,1.882129
2007-08-03,,13.733047,0.3402553,1.2474818
2007-08-04,42.633137,13.339569,-1.2323661,1.795459
2007-08-05,,13.094794,2.1709542,2.1470006
2007-08-06,,12.854353,0.33911133,2.024728
2007-08-07,,13.542179,-0.545738,1.1910295
2007-08-08,,13.872616,-0.48592356,-0.41492745
2007-08-09,,13.862182,-0.50398993,-0.2725586
2007-08-10,,12.015222,4.5396624,-3.6393416
2007-08-11,,12.096968,-1.9768764,-0.050488282
2007-08-12,31.496979,12.11305,-3.5544991,-0.24810965
2007-08-13,,12.201312,-2.5865443,0.08053153
2007-08-14,,12.180003,0.1797154,1.0421526
2007-08-15,,12.077834,2.016148,-0.3894322
2007-08-16,,11.956963,-3.608217,1.8965751
2007-08-17,,11.749135,1.2879534,-2.707366
2007-08-18,,11.58218,3.0143902,-3.4135323
2007-08-19,,11.461744,3.5322266,-0.20683594
2007-08-20,19.23857,11.35044,5.264962,0.015283203
2007-08-21,,11.232615,7.9997487,1.3194196
2007-08-22,,11.087397,4.778969,3.1430244
2007-08-23,,10.978702,7.2932687,6.5245676
2007-08-24,,10.937403,9.798626,1.5793736
2007-08-25,,10.942182,0.9618304,-1.6602051
2007-08-26,,10.952613,-0.24589844,-2.639509
2007-08-27,,10.949138,0.13117327,-3.4726214
2007-08-28,17.88322,10.875224,5.6226773,2.0865235
2007-08-29,,10.716089,4.4478936,-1.3325474
2007-08-30,,10.628268,1.9402692,1.1391672
2007-08-31,,10.021745,0.6424596,-1.2174456
2007-09-01,,9.910443,1.1549177,-0.45532924
2007-09-02,,9.919573,-3.932143,1.7640555
2007-09-03,,9.679569,-3.5015485,-0.1621303
2007-09-04,,9.565228,2.0010114,-3.2481794
2007-09-05,21.451212,9.538704,-0.45939592,5.3357143
2007-09-06,,9.522182,2.8606515,-0.0793457
2007-09-07,,9.61827,-2.1685548,-1.4925711
2007-09-08,,9.695659,-0.5593401,3.5316615
2007-09-09,,9.710874,4.885833,0.53807896
2007-09-10,,9.640438,3.3986676,-1.4495047
2007-09-11,,9.615654,1.7429897,0.5139997
2007-09-12,,9.526968,-5.077023,-3.8333497
2007-09-13,13.629516,9.4721775,-0.3691197,-2.5452566
2007-09-14,,9.373922,-2.6353238,5.521233
2007-09-15,,9.286966,-1.3579102,3.3726912
2007-09-16,,9.208269,-0.09632394,2.4661343
2007-09-17,,9.13131,-2.4071918,2.793729
2007-09-18,,9.129572,-0.004045759,-4.0274134
2007-09-19,,9.134792,8.69864,0.31498325
2007-09-20,,9.140008,4.361363,1.6259695
2007-09-21,7.5713468,8.841314,-1.6003907,3.2321846
2007-09-22,,8.645659,2.0302944,2.1224608
2007-09-23,,8.605224,0.8162458,0.9898577
2007-09-24,,8.604785,-0.32339564,4.3889856
2007-09-25,,8.604791,-0.794029,1.7372837
2007-09-26,,8.630443,1.5658551,-1.9106934
2007-09-27,,8.6347885,7.130957,-1.7503488
2007-09-28,,8.620876,10.950488,6.3345075
2007-09-29,14.6766815,8.676526,5.4048133,1.4656041
2007-09-30,,8.663916,-1.7790598,3.1607282
2007-10-01,,8.631308,1.7737166,3.498863
2007-10-02,,8.637397,5.479555,6.1901298
2007-10-03,,8.637397,6.6040807,4.054862
2007-10-04,,8.601311,5.920082,2.9265835
2007-10-05,,8.491742,0.15328543,-0.23577707
2007-10-06,,8.400441,2.6299596,5.8729143
2007-10-07,,8.360443,0.8878209,4.6558733
2007-10-08,,8.301313,3.8870535,-2.7446358
2007-10-09,,8.268703,11.23854,0.29390347
2007-10-10,,8.21914,8.706996,-5.7262278
2007-10-11,,8.147833,7.436328,-7.007603
2007-10-12,,8.151746,6.451409,-9.426772
2007-10-13,,8.146091,2.3247,1.5114467
2007-10-14,,8.144792,4.1098285,5.7958703
2007-10-15,,8.158704,5.4437637,4.339774
2007-10-16,,8.133046,1.2712612,4.186133
2007-10-17,,8.038703,-0.45244837,1.0377581
2007-10-18,,7.9808736,0.88186383,-4.989174
2007-10-19,,7.9108753,3.8973773,-4.762186
2007-10-20,,7.842178,4.642976,7.3378487
2007-10-21,,7.7882676,7.7461076,5.4294715
2007-10-22,,7.703483,3.795396,6.177288
2007-10-23,,7.6752214,5.930636,6.13773
2007-10-24,,7.646524,10.670711,7.3376813
2007-10-25,,7.6173983,11.690577,4.4609165
2007-10-26,,7.5956554,5.9819055,6.035917
2007-10-27,,7.5860953,2.849428,7.3524485
2007-10-28,,7.5926127,1.7379953,7.50392
2007-10-29,,7.5587025,7.2067313,4.5851145
2007-10-30,,7.5226164,-2.550042,3.1306293
2007-10-31,,7.493918,2.8381207,5.6245675
2007-11-01,,7.4221773,-2.965032,-3.040925
2007-11-02,,7.2039213,-2.3176758,-3.9655204
2007-11-03,,7.054353,-3.3945243,6.211091
2007-11-04,,6.9504447,2.9003906,6.462556
2007-11-05,,6.863046,2.2734165,9.948116
2007-11-06,,6.779136,5.875279,-0.10782645
2007-11-07,,7.117835,4.4231515,3.1302943
2007-11-08,,7.0560927,0.28833008,3.6539202
2007-11-09,,7.0700035,-2.2131138,1.6744419
2007-11-10,,7.0430512,-8.352777,0.87195873
2007-11-11,,6.997397,-7.1024485,1.7060686
2007-11-12,,6.927396,-1.5419364,2.9518695
2007-11-13,,6.8830476,2.7632046,0.25760323
2007-11-14,,6.8665266,-0.052504186,3.5669713
2007-11-15,,6.8817444,-0.82612306,5.8285995
2007-11-16,,6.833049,0.9294015,-0.80810547
2007-11-17,,6.737395,-0.5311384,2.0929198
2007-11-18,,6.6930513,3.8121302,4.1976423
2007-11-19,,6.6695676,4.90708,-4.254646
2007-11-20,,6.584791,8.786579,6.0473146
2007-11-21,,6.5487022,13.232101,6.0356026
2007-11-22,,6.486526,10.844894,-1.5335659
2007-11-23,,6.466092,13.914809,0.080029294
2007-11-24,,6.440874,5.557066,0.15993303
2007-11-25,,6.4091344,-2.9118512,-0.7879883
2007-11-26,,6.4095683,0.17907366,-8.343632
2007-11-27,,6.466526,2.233524,-7.7085447
2007-11-28,,6.332184,-2.6242049,4.4259
2007-11-29,,6.3169622,-3.8342495,8.952267
2007-11-30,,6.2665353,-4.2785435,4.5481725
2007-12-01,,6.2087007,-5.3079658,7.632345
2007-12-02,,6.1795683,-6.132387,7.234975
2007-12-03,,6.1556544,-2.4398925,5.4662876
2007-12-04,,6.1152263,1.9742327,6.034661
2007-12-05,,6.050878,-2.1179268,5.3123956
2007-12-06,,5.9513087,-1.8706125,5.275279
2007-12-07,,5.891311,-1.0959473,4.2041574
2007-12-08,,5.8391366,-2.0780203,4.140402
2007-12-09,,5.8373985,4.355392,0.16811523
2007-12-10,,5.8056574,0.39204103,-2.4466727
2007-12-11,,5.795224,6.1248813,-3.5783622
2007-12-12,,5.7900057,4.9373813,5.02055
2007-12-13,,5.761313,9.510944,4.989509
2007-12-14,,5.7004366,11.975342,5.0771346
2007-12-15,,5.6508775,10.408245,3.6239398
2007-12-16,,5.5617476,10.667864,3.2669225
2007-12-17,,5.535221,12.941832,1.4632185
2007-12-18,,5.512183,11.911942,-0.5351772
2007-12-19,,5.4395714,18.510044,0.9325056
2007-12-20,,5.41566,10.955769,-4.9880652
2007-12-21,,5.393918,10.565556,-2.61054
2007-12-22,,5.396093,1.908789,-0.4320452
2007-12-23,,5.395221,2.6668038,8.668116
2007-12-24,,5.3886986,8.308175,8.281829
2007-12-25,,5.2904425,12.123786,0.68427736
2007-12-26,,5.2452235,4.4677873,6.8104353
2007-12-27,,5.192181,-1.7132534,6.153048
2007-12-28,,5.12131,4.7788434,5.740751
2007-12-29,,5.079575,-0.9761998,4.5269322
2007-12-30,,5.044793,-5.8100305,-0.15708008
2007-12-31,,5.0182695,-2.5171525,0.1422991
2008-01-01,,4.767399,1.371868,8.012388
2008-01-02,,4.7504406,3.2126324,9.054067
2008-01-03,,4.686961,5.8726006,8.423096
2008-01-04,,4.6991363,0.7963658,6.282959
2008-01-05,,4.6826158,-0.6019462,8.89534
2008-01-06,,4.595228,-0.9769182,6.3757744
2008-01-07,,4.1830535,0.63879746,6.8836145
2008-01-08,,3.9195702,2.64315,3.2389996
2008-01-09,,3.5178316,-3.844322,-0.33316126
2008-01-10,,3.1395702,-6.890339,-0.7553432
2008-01-11,,2.7747896,-8.512814,0.76896626
2008-01-12,,2.6621811,-6.403313,1.8409598
2008-01-13,,2.4639204,-4.7990093,3.477525
2008-01-14,,2.222619,-1.2123395,4.751207
2008-01-15,,1.9734828,-0.30433872,6.795689
2008-01-16,,1.9421798,4.636942,4.8878765
2008-01-17,,1.9882627,7.8582797,0.018547712
2008-01-18,,1.8730508,4.5425644,1.8874302
2008-01-19,,1.8047897,-8.519811,5.1528807
2008-01-20,,1.6939167,-10.865095,-1.4243582
2008-01-21,,1.5713142,-9.18372,-4.6938825
2008-01-22,,1.491743,1.271582,-1.9625767
2008-01-23,,1.5017462,2.693994,5.2827635
2008-01-24,,1.4669614,2.4055035,10.196142
2008-01-25,,1.3869629,6.5450616,1.9301828
2008-01-26,,1.3204426,4.27869,1.057959
2008-01-27,,1.2634848,7.5060964,-1.9566824
2008-01-28,,1.2621819,4.18125,7.019503
2008-01-29,,1.0665283,14.139118,5.6763535
2008-01-30,,0.9756576,9.988134,-1.4135672
2008-01-31,,0.9813113,4.3515067,-2.6889021
2008-02-01,,0.9465319,-5.6253557,5.4652762
2008-02-02,,0.856095,-2.8185058,5.5413227
2008-02-03,,1.1791356,-1.3164133,1.2626325
2008-02-04,,2.3630478,-3.2677038,-2.7299316
2008-02-05,,3.076964,-7.556187,6.9870257
2008-02-06,,3.324792,-1.7115792,9.426848
2008-02-07,,3.2400062,3.9583287,7.9041295
2008-02-08,,3.0826137,5.2722096,5.4677873
2008-02-09,,2.849141,3.3825824,5.483447
2008-02-10,,2.7034793,7.45805,8.173731
2008-02-11,,2.466529,12.564676,7.393827
2008-02-12,,2.1721816,12.741943,5.770389
2008-02-13,,2.0039196,9.883936,-8.4119215
2008-02-14,,1.857398,3.065576,-13.929262
2008-02-15,,1.7586988,2.0994,-1.2871512
2008-02-16,,1.6395714,10.949177,5.6214285
2008-02-17,,1.6256582,11.357142,-4.127574
2008-02-18,,1.5647888,7.893485,-7.290255
2008-02-19,,1.3965268,5.145933,-7.2314873
2008-02-20,,1.4021779,3.2958007,3.0191128
2008-02-21,,1.3878347,-0.46491352,7.2047853
2008-02-22,,2.4521804,-6.194657,7.1387973
2008-02-23,,2.7326128,-8.089753,5.079897
2008-02-24,,2.8269627,-5.806585,6.955971
2008-02-25,,2.7330494,-1.4258649,2.065597
2008-02-26,,2.8708787,1.9319266,-1.4734515
2008-02-27,,3.0691383,-5.3487725,4.4143414
2008-02-28,,3.1826131,-5.479227,4.7494073
2008-02-29,,3.1578317,-4.8811455,5.7973003
2008-03-01,,3.5352252,-2.705671,5.868729
2008-03-02,,3.4495704,-0.37084264,4.524442
2008-03-03,,3.21044,0.4078683,4.8287387
2008-03-04,,3.2391343,4.642662,4.172677
2008-03-05,,3.2473927,4.3010325,3.6389787
2008-03-06,,3.1943545,-5.06506,4.0008163
2008-03-07,,3.13044,-2.1933594,-0.5610979
2008-03-08,,3.109574,-5.4461007,3.0910296
2008-03-09,,3.1504397,-6.331578,9.923361
2008-03-10,,3.2278283,-1.5316406,5.9664273
2008-03-11,,3.156969,1.7275251,1.6597447
2008-03-12,,3.1817467,-4.5045547,3.559061
2008-03-13,,3.245226,-1.2441267,5.661879
2008-03-14,,3.3695693,3.7129326,5.1586494
2008-03-15,,3.216964,3.116232,-0.09305943
2008-03-16,,2.9221776,-7.1738563,0.7862374
2008-03-17,,2.6547852,-7.3081894,-0.015325055
2008-03-18,,2.4456549,-3.1896274,-0.9523647
2008-03-19,,2.213485,-0.7758789,-7.011579
2008-03-20,,1.9939203,-3.284954,-4.781166
2008-03-21,,2.6947896,-5.559605,-5.7409596
2008-03-22,,2.636533,-1.3070313,2.684354
2008-03-23,,2.6813142,-2.7481725,6.827344
2008-03-24,,2.750873,-6.719601,-0.5701381
2008-03-25,,2.7139175,-2.4229074,-6.999944
2008-03-26,,2.5569656,1.8451381,-2.5033553
2008-03-27,,2.5556574,4.191846,-3.5993233
2008-03-28,11.265105,2.4852228,10.473159,0.26257673
2008-03-29,,2.4347866,4.384591,1.5432547
2008-03-30,,2.4143543,-3.736077,-1.4297293
2008-03-31,,2.2273984,-4.924909,-4.1895227
2008-04-01,,2.7639186,-7.5069547,-4.204046
2008-04-02,,2.8047857,-5.8317103,-6.3741837
2008-04-03,,2.7830546,-5.137891,2.664495
2008-04-04,,2.802615,-3.3086705,1.7236607
2008-04-05,12.144744,2.5765314,-12.060038,-1.992885
2008-04-06,,2.8974,-12.427358,-2.2897322
2008-04-07,,2.8152254,-8.018708,3.777811
2008-04-08,,2.9226127,-5.0688896,3.647419
2008-04-09,,3.1665292,-10.832757,1.4105678
2008-04-10,,3.2556577,-8.129639,1.3603166
2008-04-11,,3.2287002,-4.873228,0.2302595
2008-04-12,,3.0330505,-2.9970493,0.95443636
2008-04-13,22.491348,2.880009,-2.317348,2.4699776
2008-04-14,,2.8356576,-3.6441267,6.9086566
2008-04-15,,2.7204456,6.7044225,3.360763
2008-04-16,,2.5973988,9.722503,4.655329
2008-04-17,,2.4747872,8.141162,-2.670124
2008-04-18,,2.4191391,7.0845356,-6.3586636
2008-04-19,,2.2091343,6.2749653,-6.384068
2008-04-20,,2.1369615,4.8237514,-3.0708914
2008-04-21,13.515447,1.9365314,6.480448,-4.976514
2008-04-22,,1.777832,8.244189,-1.5098633
2008-04-23,,1.6974009,6.9046807,-4.020292
2008-04-24,,3.6856596,3.1549037,-5.7650113
2008-04-25,,3.7682667,-0.045305524,-0.89305943
2008-04-26,,3.7500079,-2.1969237,3.1123188
2008-04-27,,3.7987046,-3.6428921,2.3796666
2008-04-28,,3.9430501,-1.5004673,2.13584
2008-04-29,20.753748,3.9021792,-1.0288365,1.6660854
2008-04-30,,4.8139186,-2.8467913,1.7529715
2008-05-01,,5.016527,-0.35,2.7481446
2008-05-02,,5.1326175,-2.7872837,1.0248884
2008-05-03,,4.911746,-2.2764997,-0.016273716
2008-05-04,,4.878267,-3.4836147,-1.6223145
2008-05-05,,4.6960955,-6.2522044,-2.6665597
2008-05-06,,4.700875,-1.5481725,2.511656
2008-05-07,24.667707,4.8343573,0.007958984,-1.3410226
2008-05-08,,4.910873,1.1622907,2.4629047
2008-05-09,,5.0273957,3.9796944,0.66257674
2008-05-10,,5.0747905,14.414704,-2.8998535
2008-05-11,,5.1395726,7.0506277,-2.1484723
2008-05-12,,4.634354,9.305071,-7.494545
2008-05-13,,4.5469627,-0.120354354,-5.1666017
2008-05-14,,4.818268,-3.726953,-0.5836356
2008-05-15,23.270288,4.8734846,-4.9816475,0.6032087
2008-05-16,,4.984794,-6.394873,-1.7122908
2008-05-17,,5.0982695,-6.0317454,-6.2373047
2008-05-18,,5.2365284,-6.5760813,-5.409382
2008-05-19,,5.130439,-6.680971,-0.97529995
2008-05-20,,5.2130485,-7.2035437,1.072433
2008-05-21,,5.324788,-6.791204,1.0582589
2008-05-22,,5.4300046,-4.9390135,-0.73543525
2008-05-23,33.965702,5.4917445,-2.3058245,-2.5767438
2008-05-24,,5.6365237,1.454855,-1.9094936
2008-05-25,,5.4395714,1.1245257,1.7312082
2008-05-26,,5.402178,-0.94040877,-1.9327846
2008-05-27,,5.431744,10.247788,2.6381557
2008-05-28,,5.5634847,6.7802806,-0.8407227
2008-05-29,,6.1356573,7.454311,1.0667341
2008-05-30,,6.270877,3.9852958,0.0758789
2008-05-31,30.277191,6.3721833,-0.7128418,0.9932408
2008-06-01,,7.1230507,3.5885115,2.0736327
2008-06-02,,7.162615,6.723793,-0.8989816
2008-06-03,,7.184354,3.0879254,-1.3379256
2008-06-04,,7.316961,-3.105106,-1.5009556
2008-06-05,,7.7943554,-1.8496023,-3.4411063
2008-06-06,,7.8408775,-3.8685129,-2.6811314
2008-06-07,,7.474357,-5.6476493,-2.2149205
2008-06-08,45.282337,7.180875,-6.490039,-3.4349887
2008-06-09,,7.1339192,-9.208071,-1.4617606
2008-06-10,,7.3556585,-7.0564313,-1.9372629
2008-06-11,,7.676093,-4.572496,-3.195752
2008-06-12,,7.7543535,-5.124456,-2.8470423
2008-06-13,,7.8060966,-4.771261,-3.8618305
2008-06-14,,7.8534813,1.4586705,-1.3122001
2008-06-15,,7.960441,-1.1378906,-3.1661272
2008-06-16,46.723797,8.05131,-1.6627092,-2.830448
2008-06-17,,8.050008,-1.4871931,-2.3824358
2008-06-18,,8.040005,-3.8325195,-3.1033342
2008-06-19,,8.122183,-6.980755,-3.505148
2008-06-20,,8.001305,-8.213156,-1.9151856
2008-06-21,,7.82044,-3.7043946,2.9132812
2008-06-22,,7.911746,3.007122,-0.43853936
2008-06-23,,8.26218,-4.103676,-1.088909
2008-06-24,29.161726,8.467835,-4.029499,-0.6692871
2008-06-25,,8.526095,2.1264718,-1.6504674
2008-06-26,,8.58479,2.6987164,-3.1725097
2008-06-27,,8.560876,6.636461,-2.2020578
2008-06-28,,8.57305,4.0430527,1.190618
2008-06-29,,8.741312,-0.60633373,-1.3786482
2008-06-30,,8.930441,-3.4768207,-1.4645857
2008-07-01,,9.085659,-1.5173829,0.5378906
2008-07-02,35.996845,9.192183,3.1028948,-0.35981447
2008-07-03,,9.280009,-1.6979004,-3.6186733
2008-07-04,,9.349566,-1.8482003,-4.49292
2008-07-05,,9.229573,-1.4292411,-3.3672364
2008-07-06,,9.353486,-5.6851425,-2.4833217
2008-07-07,,9.45696,-2.1569335,-2.4984725
2008-07-08,,9.557835,1.975558,-1.9548619
2008-07-09,,9.556094,0.7004813,-1.1994559
2008-07-10,35.170906,9.812615,0.9046038,-1.6828543
2008-07-11,,9.980441,2.646617,-0.16892439
2008-07-12,,10.108701,-2.921833,-2.5205498
2008-07-13,,10.187832,-3.3926897,-3.209068
2008-07-14,,10.194788,-0.74115515,-1.6037388
2008-07-15,,10.220441,-3.054506,0.44063896
2008-07-16,,10.333917,1.4599609,1.3399972
2008-07-17,,10.511744,-0.21506697,-0.18050362
2008-07-18,33.493786,10.739573,-1.7063128,-1.4240793
2008-07-19,,12.239573,-1.3737653,1.1661203
2008-07-20,,12.267832,-2.7344935,1.2334403
2008-07-21,,12.331311,-0.8467006,-1.7039202
2008-07-22,,12.120874,1.0655762,-5.417934
2008-07-23,,11.881311,6.696505,-0.89489394
2008-07-24,,11.691314,6.073458,0.73589563
2008-07-25,,11.684358,6.03441,1.7890415
2008-07-26,26.012775,11.743919,4.399135,-1.793743
2008-07-27,,11.210876,2.8428292,-0.27746233
2008-07-28,,11.907399,-1.2295898,-1.5166923
2008-07-29,,12.089572,0.45855188,-0.2669573
2008-07-30,,12.304789,0.5132952,-1.8761091
2008-07-31,,12.228261,-3.1627371,-4.575893
2008-08-01,,12.113488,2.2100725,-5.5862164
2008-08-02,,10.736962,0.63219166,-5.2357073
2008-08-03,22.114412,10.863489,-3.5939453,-2.7929547
2008-08-04,,11.319136,-4.997747,-1.1643695
2008-08-05,,11.74957,-3.00369,-1.7479004
2008-08-06,,12.003486,0.77705777,-1.7935059
2008-08-07,,11.8156595,3.6926758,-2.2256696
2008-08-08,,11.613919,-0.15967494,-2.8927038
2008-08-09,,10.683044,-2.5546806,-2.11047
2008-08-10,,10.801311,0.8961635,0.09333845
2008-08-11,32.273235,10.9030485,-2.7793736,2.0132325
2008-08-12,,11.182178,-0.27958983,0.1988072
2008-08-13,,11.152612,-5.6291084,-2.662242
2008-08-14,,11.133917,-5.3977747,-3.9351075
2008-08-15,,11.095221,4.0853376,-0.88458425
2008-08-16,,10.992181,8.8003,4.289453
2008-08-17,,10.385222,4.5547223,-0.81070036
2008-08-18,,10.533922,-3.4281528,-0.54014367
2008-08-19,18.472647,10.491744,-6.3158274,1.4390137
2008-08-20,,10.425224,-1.911942,3.3386858
2008-08-21,,10.356095,0.30967495,0.41373464
2008-08-22,,10.262177,2.1160645,1.6944267
2008-08-23,,10.460443,4.874498,0.24261998
2008-08-24,,10.579572,-1.7374512,0.9105678
2008-08-25,,10.535657,-4.2234445,0.9134347
2008-08-26,,10.610442,-5.706278,0.7411203
2008-08-27,22.598557,10.803483,-5.5571985,-0.32271206
2008-08-28,,10.8774,-5.9518695,-2.2895787
2008-08-29,,10.858701,-4.8341727,-4.085742
2008-08-30,,10.703046,-3.0050712,-5.070159
2008-08-31,,10.545227,5.949079,-5.477797
2008-09-01,,10.415662,1.067592,-7.9733467
2008-09-02,,10.206527,1.8111188,-6.4836774
2008-09-03,,10.073486,2.324421,-2.212228
2008-09-04,15.567876,9.899573,-1.9408901,-2.6635742
2008-09-05,,9.796527,6.2113004,0.43077567
2008-09-06,,9.730005,6.142111,-0.9107561
2008-09-07,,9.136964,4.047956,2.2417133
2008-09-08,,8.744785,2.6520996,-0.36850587
2008-09-09,,8.843483,-2.1613839,-0.23331474
2008-09-10,,8.758266,-4.227051,-0.06746652
2008-09-11,,8.756962,0.58410996,3.3847725
2008-09-12,19.40161,8.762614,-0.8878697,0.49782366
2008-09-13,,8.683919,-1.4486886,0.60297155
2008-09-14,,8.614357,-0.8762486,0.6229562
2008-09-15,,8.605225,0.94412667,2.1941266
2008-09-16,,8.62218,1.963623,3.8319545
2008-09-17,,8.567834,2.2683942,3.1442802
2008-09-18,,8.571744,-0.38321707,3.0056431
2008-09-19,,8.574786,0.15401088,5.7621512
2008-09-20,16.500885,8.603913,3.9209611,4.670954
2008-09-21,,8.646527,4.2896485,7.4236326
2008-09-22,,8.665655,8.097894,6.3910503
2008-09-23,,8.675221,8.146868,4.137423
2008-09-24,,8.480441,6.5882044,-3.6244211
2008-09-25,,8.330009,0.25243443,-0.41635743
2008-09-26,,8.32044,4.01243,2.4248884
2008-09-27,,8.336091,2.0209403,5.9645996
2008-09-28,4.9423327,8.298702,1.6200753,-0.5452497
2008-09-29,,7.845223,-0.3417271,-7.6495185
2008-09-30,,7.866965,-3.5524902,-3.3476284
2008-10-01,,7.826096,-5.9072127,0.8873605
2008-10-02,,7.492181,-5.7208495,-0.9732561
2008-10-03,,7.3247905,1.3151785,-4.777281
2008-10-04,,7.312613,-2.7399554,0.5710519
2008-10-05,,7.3382673,-5.850649,4.8265557
2008-10-06,,7.3491383,-7.4163227,1.1368653
2008-10-07,,7.163484,-4.1149273,-7.460442
2008-10-08,,7.080005,-3.4580219,-1.2880231
2008-10-09,,7.0887012,0.16169085,5.4696984
2008-10-10,,7.1652236,4.881243,6.1599193
2008-10-11,,7.2182655,3.523347,5.3758163
2008-10-12,,7.327833,1.2154925,2.0393207
2008-10-13,,7.4100065,-6.178404,0.6585868
2008-10-14,,7.480008,-5.6557755,4.782896
2008-10-15,,7.535224,2.6438477,-0.33431223
2008-10-16,,7.4382644,-1.367899,2.5693429
2008-10-17,,7.3091393,1.4348494,4.913609
2008-10-18,,7.2808757,0.23715122,0.86895925
2008-10-19,,7.286531,1.2344447,1.9601701
2008-10-20,,7.2756586,1.594866,5.283419
2008-10-21,,7.3256583,3.1617048,4.355232
2008-10-22,,7.3226132,3.2520995,3.7214286
2008-10-23,,7.3487005,0.9505022,4.398082
2008-10-24,,7.4517436,-1.8527553,5.081543
2008-10-25,,7.49305,3.058852,6.7019114
2008-10-26,,7.5047884,-2.259375,6.5625906
2008-10-27,,7.4239225,-0.21320452,5.0748954
2008-10-28,,7.4291396,-6.1450195,-2.9581056
2008-10-29,,7.3995695,-7.9642787,-2.922189
2008-10-30,,7.4456573,-4.532478,-6.2700543
2008-10-31,,7.4747887,-2.2545202,1.0578195
2008-11-01,,7.432181,3.901723,9.139348
2008-11-02,,7.299571,7.7379045,4.677602
2008-11-03,,7.212182,8.44465,-2.2614605
2008-11-04,,7.1121798,5.909208,2.5237722
2008-11-05,,7.0182695,4.7588377,-3.0282714
2008-11-06,,6.9234834,7.3901577,2.942306
2008-11-07,,6.8913097,4.2544785,1.2673829
2008-11-08,,6.78783,1.10369,4.452302
2008-11-09,,6.8152227,2.9853168,4.8733954
2008-11-10,,6.8534837,-1.4261161,3.7240512
2008-11-11,,6.8556585,1.5301619,-1.136084
2008-11-12,,6.8043556,6.628195,-5.374456
2008-11-13,,6.777398,8.610589,3.8908832
2008-11-14,,6.773049,6.117704,6.5333285
2008-11-15,,6.8426156,2.7791712,-6.3760395
2008-11-16,,6.860443,-0.15763114,-0.43475166
2008-11-17,,6.806966,3.600865,2.0569615
2008-11-18,,6.7565255,-1.106264,4.405671
2008-11-19,,6.726528,2.928683,2.3125489
2008-11-20,,6.6404405,-3.3204381,-9.86725
