,chla,par,sst,mld,eastward_wind,northward_wind,spm,sss
2001-08-10,,,11.40250473022461,,,,,
2001-08-11,,,11.34600601196289,,,,,
2001-08-12,,26.58143076689347,11.353256988525391,,,,,
2001-08-13,1.062359376748403,,11.430006408691407,,,,0.6181933101146452,
2001-08-14,,,11.5070068359375,,,,,
2001-08-15,,,11.543756866455078,,,,,
2001-08-16,,,11.596505737304687,,,,,
2001-08-17,,,11.627257537841796,,,,,
2001-08-18,,,11.633505249023438,,,,,
2001-08-19,,,11.021257781982422,,,,,
2001-08-20,,20.352262248163637,10.990508270263671,,,,,
2001-08-21,0.7240655488438077,,10.92675552368164,,,,0.38230765346557866,
2001-08-22,,,10.984504699707031,,,,,
2001-08-23,,,10.906256866455077,,,,,
2001-08-24,,,11.108504486083984,,,,,
2001-08-25,,,11.280254364013672,,,,,
2001-08-26,,,11.480506134033202,,,,,
2001-08-27,,,11.470505523681641,,,,,
2001-08-28,,22.272756286289383,11.44500732421875,,,,,
2001-08-29,,,11.467254638671875,,,,0.2427924062524523,
2001-08-30,,,11.473255157470703,,,,,
2001-08-31,,,11.436756896972657,,,,,
2001-09-01,,,11.424755859375,,,,,
2001-09-02,,,11.375008392333985,,,,,
2001-09-03,,,11.315006256103516,,,,,
2001-09-04,,,11.261255645751953,,,,,
2001-09-05,,15.08690657822982,11.230006408691406,,,,,
2001-09-06,0.6911381284395853,,11.257253265380859,,,,0.3091968653293756,
2001-09-07,,,11.230001831054688,,,,,
2001-09-08,,,11.078507232666016,,,,,
2001-09-09,,,10.937256622314454,,,,,
2001-09-10,,,11.163008880615234,,,,,
2001-09-11,,,11.168756866455078,,,,,
2001-09-12,,,11.149007415771484,,,,,
2001-09-13,,15.746205018914264,11.130255126953125,,,,,
2001-09-14,0.8974620461463928,,11.231005096435547,,,,0.669142181177934,
2001-09-15,,,11.50025634765625,,,,,
2001-09-16,,,11.786757659912109,,,,,
2001-09-17,,,11.947505950927734,,,,,
2001-09-18,,,12.239005279541015,,,,,
2001-09-19,,,11.682752990722657,,,,,
2001-09-20,,,11.697256469726563,,,,,
2001-09-21,,13.297637338223664,11.76000747680664,,,,,
2001-09-22,,,11.739755249023437,,,,0.9025822281837463,
2001-09-23,,,11.493256378173829,,,,,
2001-09-24,,,11.091509246826172,,,,,
2001-09-25,,,11.019507598876952,,,,,
2001-09-26,,,10.723007202148438,,,,,
2001-09-27,,,10.620256042480468,,,,,
2001-09-28,,,10.572256469726563,,,,,
2001-09-29,,15.976306649141533,10.502507781982422,,,,,
2001-09-30,,,10.222504425048829,,,,0.5523406653492539,
2001-10-01,,,10.056505584716797,,,,,
2001-10-02,,,9.979005432128906,,,,,
2001-10-03,,,10.133256530761718,,,,,
2001-10-04,,,10.26950454711914,,,,,
2001-10-05,,,10.274505615234375,,,,,
2001-10-06,,,10.293504333496093,,,,,
2001-10-07,,,10.321509552001952,,,,,
2001-10-08,,,10.2695068359375,,,,2.9893467351794243,
2001-10-09,,,10.190256500244141,,,,,
2001-10-10,,,10.132251739501953,,,,,
2001-10-11,,,10.011505126953125,,,,,
2001-10-12,,,9.780255889892578,,,,,
2001-10-13,,,9.514505767822266,,,,,
2001-10-14,,,9.44625473022461,,,,,
2001-10-15,,,9.416505432128906,,,,,
2001-10-16,,,9.458751678466797,,,,,
2001-10-17,,,9.403007507324219,,,,,
2001-10-18,,,9.412259674072265,,,,,
2001-10-19,,,9.438256072998048,,,,,
2001-10-20,,,9.41175537109375,,,,,
2001-10-21,,,9.379505157470703,,,,,
2001-10-22,,,9.288008117675782,,,,,
2001-10-23,,,9.218008422851563,,,,,
2001-10-24,,,9.074752807617188,,,,,
2001-10-25,,,8.995256805419922,,,,,
2001-10-26,,,8.967756652832032,,,,,
2001-10-27,,,8.844754791259765,,,,,
2001-10-28,,,8.826759338378906,,,,,
2001-10-29,,,8.864508056640625,,,,,
2001-10-30,,,8.895005035400391,,,,,
2001-10-31,,,8.859504699707031,,,,,
2001-11-01,,,8.615758514404297,,,,,
2001-11-02,,,8.588005065917969,,,,,
2001-11-03,,,8.559505462646484,,,,,
2001-11-04,,,8.479503631591797,,,,,
2001-11-05,,,8.443502807617188,,,,,
2001-11-06,,,8.375253295898437,,,,,
2001-11-07,,,8.32525405883789,,,,,
2001-11-08,,,8.27625732421875,,,,,
2001-11-09,,,8.259254455566406,,,,,
2001-11-10,,,8.200504302978516,,,,,
2001-11-11,,,7.473257446289063,,,,,
2001-11-12,,,7.541505432128906,,,,,
2001-11-13,,,7.509257507324219,,,,,
2001-11-14,,,7.4735054016113285,,,,,
2001-11-15,,,7.485005187988281,,,,,
2001-11-16,,,7.470756530761719,,,,,
2001-11-17,,,7.423753356933593,,,,,
2001-11-18,,,7.417503356933594,,,,,
2001-11-19,,,7.388007354736328,,,,,
2001-11-20,,,7.345506286621093,,,,,
2001-11-21,,,7.334756469726562,,,,,
2001-11-22,,,7.290007019042969,,,,,
2001-11-23,,,7.293257141113282,,,,,
2001-11-24,,,7.258758544921875,,,,,
2001-11-25,,,7.203508758544922,,,,,
2001-11-26,,,6.972755432128906,,,,,
2001-11-27,,,6.88775405883789,,,,,
2001-11-28,,,6.8680061340332035,,,,,
2001-11-29,,,6.972256469726562,,,,,
2001-11-30,,,6.919506072998047,,,,,
2001-12-01,,,6.941508483886719,,,,,
2001-12-02,,,6.971758270263672,,,,,
2001-12-03,,,6.994005584716797,,,,,
2001-12-04,,,6.958506011962891,,,,,
2001-12-05,,,6.960257720947266,,,,,
2001-12-06,,,6.884508514404297,,,,,
2001-12-07,,,6.831757354736328,,,,,
2001-12-08,,,6.792755889892578,,,,,
2001-12-09,,,6.77950439453125,,,,,
2001-12-10,,,6.737256622314453,,,,,
2001-12-11,,,6.719756317138672,,,,,
2001-12-12,,,6.683757019042969,,,,,
2001-12-13,,,6.7360069274902346,,,,,
2001-12-14,,,6.699005126953125,,,,,
2001-12-15,,,6.6550048828125,,,,,
2001-12-16,,,6.6080078125,,,,,
2001-12-17,,,6.569757080078125,,,,,
2001-12-18,,,6.504006195068359,,,,,
2001-12-19,,,6.422006225585937,,,,,
2001-12-20,,,6.379006195068359,,,,,
2001-12-21,,,6.333503723144531,,,,,
2001-12-22,,,6.325755310058594,,,,,
2001-12-23,,,6.3415077209472654,,,,,
2001-12-24,,,6.3272552490234375,,,,,
2001-12-25,,,6.304754638671875,,,,,
2001-12-26,,,6.221507263183594,,,,,
2001-12-27,,,5.82000732421875,,,,,
2001-12-28,,,5.7907554626464846,,,,,
2001-12-29,,,5.785256195068359,,,,,
2001-12-30,,,5.71275634765625,,,,,
2001-12-31,,,5.675505828857422,,,,,
2002-01-01,,,5.717006683349609,,,,,
2002-01-02,,,5.713755798339844,,,,,
2002-01-03,,,5.705757141113281,,,,,
2002-01-04,,,5.6072540283203125,,,,,
2002-01-05,,,5.6345054626464846,,,,,
2002-01-06,,,5.729006958007813,,,,,
2002-01-07,,,5.661506652832031,,,,,
2002-01-08,,,5.6487571716308596,,,,,
2002-01-09,,,5.6332557678222654,,,,,
2002-01-10,,,5.647502899169922,,,,,
2002-01-11,,,5.677254486083984,,,,,
2002-01-12,,,5.6172538757324215,,,,,
2002-01-13,,,5.5987548828125,,,,,
2002-01-14,,,5.534004211425781,,,,,
2002-01-15,,,5.496757507324219,,,,,
2002-01-16,,,5.44775619506836,,,,,
2002-01-17,,,5.346009063720703,,,,,
2002-01-18,,,5.256504058837891,,,,,
2002-01-19,,,5.021003723144531,,,,,
2002-01-20,,,4.847003173828125,,,,,
2002-01-21,,,4.805255889892578,,,,,
2002-01-22,,,4.879006958007812,,,,,
2002-01-23,,,4.956755065917969,,,,,
2002-01-24,,,4.924006652832031,,,,,
2002-01-25,,,4.823507690429688,,,,,
2002-01-26,,,4.549756622314453,,,,,
2002-01-27,,,4.517507934570313,,,,,
2002-01-28,,,4.424506378173828,,,,,
2002-01-29,,,4.345757293701172,,,,,
2002-01-30,,,4.306759643554687,,,,,
2002-01-31,,,4.065756988525391,,,,,
2002-02-01,,,4.101007080078125,,,,,
2002-02-02,,,4.1057586669921875,,,,,
2002-02-03,,,4.119757080078125,,,,,
2002-02-04,,,4.144754028320312,,,,,
2002-02-05,,,4.097256469726562,,,,,
2002-02-06,,,4.063505554199219,,,,,
2002-02-07,,,4.069254302978516,,,,,
2002-02-08,,,4.123508453369141,,,,,
2002-02-09,,,4.133506011962891,,,,,
2002-02-10,,,4.156256103515625,,,,,
2002-02-11,,,4.170503997802735,,,,,
2002-02-12,,,4.17325439453125,,,,,
2002-02-13,,,4.110256195068359,,,,,
2002-02-14,,,4.1085060119628904,,,,,
2002-02-15,,,4.405503845214843,,,,,
2002-02-16,,,4.548755645751953,,,,,
2002-02-17,,,4.500760650634765,,,,,
2002-02-18,,,4.463006591796875,,,,,
2002-02-19,,,4.305754089355469,,,,,
2002-02-20,,,4.213755035400391,,,,,
2002-02-21,,,3.9655052185058595,,,,,
2002-02-22,,,4.046258544921875,,,,,
2002-02-23,,,4.055255889892578,,,,,
2002-02-24,,,4.029005432128907,,,,,
2002-02-25,,,3.963257598876953,,,,,
2002-02-26,,,3.1735076904296875,,,,1.6822229551857915,
2002-02-27,,,3.052503967285156,,,,,
2002-02-28,,,3.1857589721679687,,,,,
2002-03-01,,,3.5665046691894533,,,,,
2002-03-02,,,3.843006134033203,,,,,
2002-03-03,,,3.8370040893554687,,,,,
2002-03-04,,,3.931255340576172,,,,,
2002-03-05,,,3.780256652832031,,,,,
2002-03-06,,,3.7680068969726563,,,,1.2017682082951069,
2002-03-07,,,3.782256317138672,,,,,
2002-03-08,,,3.76900634765625,,,,,
2002-03-09,,,3.637755584716797,,,,,
2002-03-10,,,3.6157562255859377,,,,,
2002-03-11,,,3.637755584716797,,,,,
2002-03-12,,,3.669256591796875,,,,,
2002-03-13,,,3.6885055541992187,,,,,
2002-03-14,,,3.7707565307617186,,,,1.5391773916780949,
2002-03-15,,,3.7977569580078123,,,,,
2002-03-16,,,3.7747566223144533,,,,,
2002-03-17,,,3.7717559814453123,,,,,
2002-03-18,,,3.811756896972656,,,,,
2002-03-19,,,3.8375030517578126,,,,,
2002-03-20,,,3.742505645751953,,,,,
2002-03-21,,9.08266800382863,3.789752960205078,,,,,
2002-03-22,0.6117668502471026,,3.756255340576172,,,,0.8465262427926064,
2002-03-23,,,3.771258544921875,,,,,
2002-03-24,,,3.775005340576172,,,,,
2002-03-25,,,4.16900405883789,,,,,
2002-03-26,,,4.236756134033203,,,,,
2002-03-27,,,4.2675018310546875,,,,,
2002-03-28,,,4.2907562255859375,,,,,
2002-03-29,,9.66192224751348,4.291256713867187,,,,,
2002-03-30,0.9051816222213563,,4.418505859375,,,,0.4702185978812556,
2002-03-31,,,4.371756744384766,,,,,
2002-04-01,,,4.334505462646485,,,,,
2002-04-02,,,4.302256774902344,,,,,
2002-04-03,,,4.354005432128906,,,,,
2002-04-04,,,4.211255645751953,,,,,
2002-04-05,,,3.8577552795410157,,,,,
2002-04-06,,15.134022007817807,3.8577537536621094,,,,,
2002-04-07,1.1556111872196198,,3.8855056762695312,,,,0.9852307854276715,
2002-04-08,,,4.3402557373046875,,,,,
2002-04-09,,,4.843006134033203,,,,,
2002-04-10,,,5.071754455566406,,,,,
2002-04-11,,,5.110259246826172,,,,,
2002-04-12,,,4.707505798339843,,,,,
2002-04-13,,,4.51525650024414,,,,,
2002-04-14,,19.554933755294137,4.49500732421875,,,,,
2002-04-15,3.7998779521268955,,4.537004089355468,,,,0.6351018231362104,
2002-04-16,,,4.660255432128906,,,,,
2002-04-17,,,4.709756469726562,,,,,
2002-04-18,,,4.732007598876953,,,,,
2002-04-19,,,4.669257354736328,,,,,
2002-04-20,,,4.364505767822266,,,,,
2002-04-21,,,4.431756591796875,,,,,
2002-04-22,,23.027371116306472,4.499505615234375,,,,,
2002-04-23,1.191499298033507,,4.594258117675781,,,,0.4535380062219259,
2002-04-24,,,4.747006225585937,,,,,
2002-04-25,,,5.154754638671875,,,,,
2002-04-26,,,5.141255187988281,,,,,
2002-04-27,,,5.440005493164063,,,,,
2002-04-28,,,5.56475601196289,,,,,
2002-04-29,,,5.729258728027344,,,,,
2002-04-30,,29.563951409381367,5.82275619506836,,,,,
2002-05-01,,,5.826506805419922,,,,1.1773248579767015,
2002-05-02,,,5.677254486083984,,,,,
2002-05-03,,,5.85225830078125,,,,,
2002-05-04,,,5.86675796508789,,,,,
2002-05-05,,,5.895254516601563,,,,,
2002-05-06,,,5.927005004882813,,,,,
2002-05-07,,,5.97625503540039,,,,,
2002-05-08,,20.494683887647547,5.944758605957031,,,,,
2002-05-09,0.8697237412134806,,5.940756988525391,,,,0.8420295478968784,
2002-05-10,,,5.946258544921875,,,,,
2002-05-11,,,5.964006805419922,,,,,
2002-05-12,,,6.006507110595703,,,,,
2002-05-13,,,6.190753936767578,,,,,
2002-05-14,,,6.2647560119628904,,,,,
2002-05-15,,,6.3372550964355465,,,,,
2002-05-16,,31.02944693358048,6.3597557067871096,,,,,
2002-05-17,0.8596527134218523,,6.378262329101562,,,,0.36929754638358164,
2002-05-18,,,6.4300071716308596,,,,,
2002-05-19,,,6.525005340576172,,,,,
2002-05-20,,,6.623256683349609,,,,,
2002-05-21,,,6.8662574768066404,,,,,
2002-05-22,,,7.00550537109375,,,,,
2002-05-23,,,7.251004028320312,,,,,
2002-05-24,,40.08094314906908,7.308755493164062,,,,,
2002-05-25,1.0186873431558963,,7.3555046081542965,,,,0.58347894474864,
2002-05-26,,,7.761505889892578,,,,,
2002-05-27,,,8.47750473022461,,,,,
2002-05-28,,,8.788008117675782,,,,,
2002-05-29,,,9.267755126953125,,,,,
2002-05-30,,,9.779257202148438,,,,,
2002-05-31,,,9.8987548828125,,,,,
2002-06-01,,50.35300171893576,9.85750961303711,,,,,
2002-06-02,1.0826368610064188,,9.671256256103515,,,,0.4464329270025094,
2002-06-03,,,9.650259399414063,,,,,
2002-06-04,,,9.838005065917969,,,,,
2002-06-05,,,9.905258178710938,,,,,
2002-06-06,,,9.826003265380859,,,,,
2002-06-07,,,10.428257751464844,,,,,
2002-06-08,,,10.07250747680664,,,,,
2002-06-09,,47.72626835366954,10.14650650024414,,,,,
2002-06-10,0.8955394294526842,,10.364505004882812,,,,0.5453632581565115,
2002-06-11,,,10.795006561279298,,,,,
2002-06-12,,,10.94300537109375,,,,,
2002-06-13,,,10.723258209228515,,,,,
2002-06-14,,,10.072505950927734,,,,,
2002-06-15,,,9.836754608154298,,,,,
2002-06-16,,,9.684258270263673,,,,,
2002-06-17,,52.31116485595703,9.586256408691407,,,,,
2002-06-18,1.0541686828319843,,9.64925765991211,,,,0.6384275658772542,
2002-06-19,,,9.723255920410157,,,,,
2002-06-20,,,10.00850601196289,,,,,
2002-06-21,,,10.309255981445313,,,,,
2002-06-22,,,10.531757354736328,,,,,
2002-06-23,,,10.549758148193359,,,,,
2002-06-24,,,10.454755401611328,,,,,
2002-06-25,,40.76935734956161,10.361505126953125,,,,,
2002-06-26,1.0154955341265752,,10.29650650024414,,,,0.487499648477973,
2002-06-27,,,9.822005462646484,,,,,
2002-06-28,,,9.745504760742188,,,,,
2002-06-29,,,9.715506744384765,,,,,
2002-06-30,,,9.700006866455078,,,,,
2002-07-01,,,10.80975570678711,,,,,
2002-07-02,,,11.006756591796876,,,,,
2002-07-03,,52.78323977926503,11.159259033203124,,,,,
2002-07-04,0.5672755694907644,,11.388009643554687,,,,0.6005688144692353,
2002-07-05,,,11.43975601196289,,,,,
2002-07-06,,,11.394756317138672,,,,,
2002-07-07,,,12.122006225585938,,,,,
2002-07-08,,,12.125255584716797,,,,,
2002-07-09,,,11.916004943847657,,,,,
2002-07-10,,,12.35750503540039,,,,,
2002-07-11,,35.36944459832233,12.652256774902344,,,,,
2002-07-12,0.6048994637452639,,12.819007873535156,,,,1.2123847477363818,
2002-07-13,,,13.008006286621093,,,,,
2002-07-14,,,13.159005737304687,,,,,
2002-07-15,,,13.313758850097656,,,,,
2002-07-16,,,14.067507934570312,,,,,
2002-07-17,,,14.258753967285156,,,,,
2002-07-18,,,14.234754943847657,,,,,
2002-07-19,,35.71370236769967,14.208255004882812,,,,,
2002-07-20,0.6284017179693494,,14.120507049560548,,,,0.7369372866609517,
2002-07-21,,,13.991754913330078,,,,,
2002-07-22,,,14.075754547119141,,,,,
2002-07-23,,,14.122005462646484,,,,,
2002-07-24,,,14.079254913330079,,,,,
2002-07-25,,,13.945008087158204,,,,,
2002-07-26,,,13.817506408691406,,,,,
2002-07-27,,26.109734535217285,13.745504760742188,,,,,
2002-07-28,0.7219464302062988,,13.213755798339843,,,,0.6517275997570583,
2002-07-29,,,13.114259338378906,,,,,
2002-07-30,,,13.47000732421875,,,,,
2002-07-31,,,13.587254333496094,,,,,
2002-08-01,,,13.523257446289062,,,,,
2002-08-02,,,13.404258728027344,,,,,
2002-08-03,,,13.256259155273437,,,,,
2002-08-04,,23.27227662957233,13.035006713867187,,,,,
2002-08-05,0.8223714482399725,,13.063255310058594,,,,0.4031122628795473,
2002-08-06,,,13.196504974365235,,,,,
2002-08-07,,,13.659507751464844,,,,,
2002-08-08,,,13.548006439208985,,,,,
2002-08-09,,,13.48975830078125,,,,,
2002-08-10,,,13.5080078125,,,,,
2002-08-11,,,13.476007843017578,,,,,
2002-08-12,,37.21626414423404,13.462256622314452,,,,,
2002-08-13,0.8165875187626591,,13.562754058837891,,,,0.3181636133982289,
2002-08-14,,,13.486756896972656,,,,,
2002-08-15,,,13.98125762939453,,,,,
2002-08-16,,,14.297505187988282,,,,,
2002-08-17,,,14.422256469726562,,,,,
2002-08-18,,,14.19225616455078,,,,,
2002-08-19,,,14.467755889892578,,,,,
2002-08-20,,22.887514570484992,14.46900634765625,,,,,
2002-08-21,0.7524354482690493,,14.488756561279297,,,,0.33360141772648383,
2002-08-22,,,14.395755767822266,,,,,
2002-08-23,,,14.467257690429687,,,,,
2002-08-24,,,14.550756072998047,,,,,
2002-08-25,,,14.556002807617187,,,,,
2002-08-26,,,14.465006256103516,,,,,
2002-08-27,,,14.05350570678711,,,,,
2002-08-28,,16.554577184760053,14.00250473022461,,,,,
2002-08-29,,,13.8862548828125,,,,0.6404449699386474,
2002-08-30,,,13.706259155273438,,,,,
2002-08-31,,,13.482006072998047,,,,,
2002-09-01,,,13.26675796508789,,,,,
2002-09-02,,,13.05225830078125,,,,,
2002-09-03,,,12.84500503540039,,,,,
2002-09-04,,,12.643254852294922,,,,,
2002-09-05,,13.733124276866084,12.458258819580077,,,,,
2002-09-06,,,12.464002227783203,,,,0.4494405245339429,
2002-09-07,,,12.508755493164063,,,,,
2002-09-08,,,12.446005249023438,,,,,
2002-09-09,,,12.389006805419921,,,,,
2002-09-10,,,12.401007080078125,,,,,
2002-09-11,,,12.366006469726562,,,,,
2002-09-12,,,12.387005615234376,,,,,
2002-09-13,,11.31713402789572,12.104254913330077,,,,,
2002-09-14,1.1642511039972305,,11.93050537109375,,,,0.5346654446588622,
2002-09-15,,,11.830006408691407,,,,,
2002-09-16,,,11.709508514404297,,,,,
2002-09-17,,,11.443754577636719,,,,,
2002-09-18,,,11.43250732421875,,,,,
2002-09-19,,,11.173508453369141,,,,,
2002-09-20,,,11.049755859375,,,,,
2002-09-21,,14.062422938968824,11.001502990722656,,,,,
2002-09-22,1.514177706092596,,10.943254852294922,,,,0.4265199037212314,
2002-09-23,,,10.891755676269531,,,,,
2002-09-24,,,10.649007415771484,,,,,
2002-09-25,,,10.540255737304687,,,,,
2002-09-26,,,10.475254821777344,,,,,
2002-09-27,,,10.425757598876952,,,,,
2002-09-28,,,10.430252075195312,,,,,
2002-09-29,,9.961181008297464,10.493006134033203,,,,,
2002-09-30,0.9898309552151224,,10.474756622314453,,,,0.40108801424503326,
2002-10-01,,,10.42600326538086,,,,,
2002-10-02,,,10.295755767822266,,,,,
2002-10-03,,,10.222254943847656,,,,,
2002-10-04,,,9.858004760742187,,,,,
2002-10-05,,,9.756256103515625,,,,,
2002-10-06,,,9.699005889892579,,,,,
2002-10-07,,,9.678257751464844,,,,,
2002-10-08,1.754916821207319,,9.709505462646485,,,,0.6618790785814154,
2002-10-09,,,9.712755584716797,,,,,
2002-10-10,,,9.872755432128907,,,,,
2002-10-11,,,9.845260620117188,,,,,
2002-10-12,,,9.784255218505859,,,,,
2002-10-13,,,9.712503051757812,,,,,
2002-10-14,,,9.671758270263672,,,,,
2002-10-15,,,9.593753051757812,,,,,
2002-10-16,,,9.446755981445312,,,,0.8160543041303754,
2002-10-17,,,9.480004119873048,,,,,
2002-10-18,,,9.476753997802735,,,,,
2002-10-19,,,9.335755157470704,,,,,
2002-10-20,,,8.959506225585937,,,,,
2002-10-21,,,8.989505767822266,,,,,
2002-10-22,,,8.980255126953125,,,,,
2002-10-23,,,8.911504364013672,,,,,
2002-10-24,,,8.864756774902343,,,,,
2002-10-25,,,8.763505554199218,,,,,
2002-10-26,,,8.747757720947266,,,,,
2002-10-27,,,8.725757598876953,,,,,
2002-10-28,,,8.68775634765625,,,,,
2002-10-29,,,8.563508605957031,,,,,
2002-10-30,,,8.490504455566406,,,,,
2002-10-31,,,8.438504791259765,,,,,
2002-11-01,,,8.355756378173828,,,,,
2002-11-02,,,8.262258911132813,,,,,
2002-11-03,,,8.260005950927734,,,,,
2002-11-04,,,8.21700668334961,,,,,
2002-11-05,,,8.20300521850586,,,,,
2002-11-06,,,8.185755920410156,,,,,
2002-11-07,,,8.112256622314453,,,,,
2002-11-08,,,7.970010375976562,,,,,
2002-11-09,,,7.7945068359375,,,,,
2002-11-10,,,7.614256286621094,,,,,
2002-11-11,,,7.534758758544922,,,,,
2002-11-12,,,7.527505493164062,,,,,
2002-11-13,,,7.044257354736328,,,,,
2002-11-14,,,6.866004943847656,,,,,
2002-11-15,,,6.867008209228516,,,,,
2002-11-16,,,6.9010063171386715,,,,,
2002-11-17,,,6.91625747680664,,,,,
2002-11-18,,,6.957255554199219,,,,,
2002-11-19,,,6.784506225585938,,,,,
2002-11-20,,,6.791506958007813,,,,,
2002-11-21,,,6.675255584716797,,,,,
2002-11-22,,,6.593255615234375,,,,,
2002-11-23,,,6.54925765991211,,,,,
2002-11-24,,,6.509004974365235,,,,,
2002-11-25,,,6.4947563171386715,,,,,
2002-11-26,,,6.507005310058593,,,,,
2002-11-27,,,6.423008728027344,,,,,
2002-11-28,,,6.362754058837891,,,,,
2002-11-29,,,6.316754150390625,,,,,
2002-11-30,,,6.23675308227539,,,,,
2002-12-01,,,6.067757415771484,,,,,
2002-12-02,,,6.0772560119628904,,,,,
2002-12-03,,,6.0910087585449215,,,,,
2002-12-04,,,6.131755828857422,,,,,
2002-12-05,,,6.13525390625,,,,,
2002-12-06,,,6.165007781982422,,,,,
2002-12-07,,,5.74700698852539,,,,,
2002-12-08,,,5.760506439208984,,,,,
2002-12-09,,,5.748506927490235,,,,,
2002-12-10,,,5.7312568664550785,,,,,
2002-12-11,,,5.7907569885253904,,,,,
2002-12-12,,,5.798004913330078,,,,,
2002-12-13,,,5.877005004882813,,,,,
2002-12-14,,,5.894503784179688,,,,,
2002-12-15,,,5.963256072998047,,,,,
2002-12-16,,,6.025257110595703,,,,,
2002-12-17,,,6.045256042480469,,,,,
2002-12-18,,,6.021506500244141,,,,,
2002-12-19,,,5.978007507324219,,,,,
2002-12-20,,,5.819007110595703,,,,,
2002-12-21,,,5.704254150390625,,,,,
2002-12-22,,,5.695003509521484,,,,,
2002-12-23,,,5.734506988525391,,,,,
2002-12-24,,,5.537504577636719,,,,,
2002-12-25,,,5.539753723144531,,,,,
2002-12-26,,,4.9507568359375,,,,,
2002-12-27,,,4.696006774902344,,,,,
2002-12-28,,,4.702007293701172,,,,,
2002-12-29,,,4.7855064392089846,,,,,
2002-12-30,,,4.552756500244141,,,,,
2002-12-31,,,4.417256164550781,,,,,
2003-01-01,,,4.359255981445313,,,,,
2003-01-02,,,4.299254608154297,,,,,
2003-01-03,,,4.363504028320312,,,,,
2003-01-04,,,4.433756256103516,,,,,
2003-01-05,,,4.564256286621093,,,,,
2003-01-06,,,4.695255279541016,,,,,
2003-01-07,,,4.6892555236816404,,,,,
2003-01-08,,,4.302005004882813,,,,,
2003-01-09,,,4.225003814697265,,,,,
2003-01-10,,,4.224252319335937,,,,,
2003-01-11,,,4.534757995605469,,,,,
2003-01-12,,,4.676506042480469,,,,,
2003-01-13,,,4.728753662109375,,,,,
2003-01-14,,,4.732004547119141,,,,,
2003-01-15,,,4.761257934570312,,,,,
2003-01-16,,,4.812005615234375,,,,,
2003-01-17,,,4.828003692626953,,,,,
2003-01-18,,,4.130755615234375,,,,,
2003-01-19,,,4.100506591796875,,,,,
2003-01-20,,,4.141258239746094,,,,,
2003-01-21,,,4.126005554199219,,,,,
2003-01-22,,,4.118505859375,,,,,
2003-01-23,,,4.238252258300781,,,,,
2003-01-24,,,4.294254302978516,,,,,
2003-01-25,,,4.298001861572265,,,,,
2003-01-26,,,4.090756225585937,,,,,
2003-01-27,,,3.8237548828125,,,,,
2003-01-28,,,3.7460098266601562,,,,,
2003-01-29,,,3.713004302978516,,,,,
2003-01-30,,,3.6715072631835937,,,,,
2003-01-31,,,3.748505401611328,,,,,
2003-02-01,,,3.7862594604492186,,,,,
2003-02-02,,,3.8835052490234374,,,,,
2003-02-03,,,3.2995063781738283,,,,,
2003-02-04,,,3.3780052185058596,,,,,
2003-02-05,,,3.5020042419433595,,,,,
2003-02-06,,,3.4595046997070313,,,,,
